year,district,pop_total,age_0_19,age_20_39,age_40_64,age_65_79,age_80plus,pct_0_19,pct_20_39,pct_40_64,pct_65_79,pct_80plus
2009,1403-Bellevaux,4954,1138,1502,1550,594,170,0.2297,0.3032,0.3129,0.1199,0.0343
2009,1404-Rte du Signal,662,94,215,227,88,38,0.142,0.3248,0.3429,0.1329,0.0574
2009,1404-Rte du Signal,674,140,244,201,73,16,0.2077,0.362,0.2982,0.1083,0.0237
2009,15-Vinet/Pontaise,7555,1137,2488,2367,1194,369,0.1505,0.3293,0.3133,0.158,0.0488
2009,1501-Pré-du-Marché,2181,322,625,726,381,127,0.1476,0.2866,0.3329,0.1747,0.0582
2009,1502-Valentin,2855,426,940,866,483,140,0.1492,0.3292,0.3033,0.1692,0.049
2009,1503-Pontaise,2519,389,923,775,330,102,0.1544,0.3664,0.3077,0.131,0.0405
2009,16-Bossons/Blécherette,5724,1544,2159,1541,393,87,0.2697,0.3772,0.2692,0.0687,0.0152
2009,1601-Stade,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
2009,1602-Ancien-Stand,949,360,296,251,37,5,0.3793,0.3119,0.2645,0.039,0.0053
2009,1603-Bois-Mermet,37,10,5,13,9,0,0.2703,0.1351,0.3514,0.2432,0.0
2009,1604-Bois-Gentil,3234,766,1205,896,294,73,0.2369,0.3726,0.2771,0.0909,0.0226
2009,1605-Bossons,1490,405,647,377,52,9,0.2718,0.4342,0.253,0.0349,0.006
2009,1606-Blécherette,13,3,5,4,1,0,0.2308,0.3846,0.3077,0.0769,0.0
2009,17-Beaulieu/Grey/Boisy,5215,1120,1420,1870,575,230,0.2148,0.2723,0.3586,0.1103,0.0441
2009,1701-Beaulieu,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
2009,1702-Bergières,2109,540,689,701,140,39,0.256,0.3267,0.3324,0.0664,0.0185
2009,1703-Pierrefleur,3105,580,730,1169,435,191,0.1868,0.2351,0.3765,0.1401,0.0615
2009,2-Maupas/Valency,13055,2051,5415,3623,1285,681,0.1571,0.4148,0.2775,0.0984,0.0522
2009,201-Maupas,2686,349,1265,711,235,126,0.1299,0.471,0.2647,0.0875,0.0469
2009,202-Av. d'Echallens,3648,580,1677,953,290,148,0.159,0.4597,0.2612,0.0795,0.0406
2009,203-Montétan,2239,346,920,615,229,129,0.1545,0.4109,0.2747,0.1023,0.0576
2009,204-Chablière,2723,536,948,843,256,140,0.1968,0.3481,0.3096,0.094,0.0514
2009,205-Valency,1759,240,605,501,275,138,0.1364,0.3439,0.2848,0.1563,0.0785
2009,3-Sébeillon/Malley,9810,2192,3873,2650,740,355,0.2234,0.3948,0.2701,0.0754,0.0362
2009,301-Av. de Morges,3089,592,1328,839,244,86,0.1916,0.4299,0.2716,0.079,0.0278
2009,302-Rue de Sébeillon,33,9,8,16,0,0,0.2727,0.2424,0.4848,0.0,0.0
2009,303-Tivoli,2129,339,999,524,175,92,0.1592,0.4692,0.2461,0.0822,0.0432
2009,304-Prélaz,2876,739,1009,780,204,144,0.257,0.3508,0.2712,0.0709,0.0501
2009,305-Gare de Sébeillon,11,2,4,5,0,0,0.1818,0.3636,0.4545,0.0,0.0
2009,306-Av. de Provence,6,0,3,3,0,0,0.0,0.5,0.5,0.0,0.0
2009,307-Malley,1666,511,522,483,117,33,0.3067,0.3133,0.2899,0.0702,0.0198
2009,4-Montoie/Bourdonnette,7247,1849,2709,1941,531,217,0.2551,0.3738,0.2678,0.0733,0.0299
2009,401-Montoie,3058,651,1178,831,276,122,0.2129,0.3852,0.2717,0.0903,0.0399
2009,402-Vallée de la Jeunesse,78,36,10,29,2,1,0.4615,0.1282,0.3718,0.0256,0.0128
2009,403-Pyramides,1367,356,518,334,118,41,0.2604,0.3789,0.2443,0.0863,0.03
2009,404-Prés-de-Vidy,639,99,240,208,70,22,0.1549,0.3756,0.3255,0.1095,0.0344
2009,405-Bourget,22,4,4,13,1,0,0.1818,0.1818,0.5909,0.0455,0.0
2009,406-Bourdonnette,2083,703,759,526,64,31,0.3375,0.3644,0.2525,0.0307,0.0149
2009,5-Montriond/Cour,7897,1366,2991,2223,850,467,0.173,0.3788,0.2815,0.1076,0.0591
2009,501-Marc-Dufour,2819,484,1061,819,279,176,0.1717,0.3764,0.2905,0.099,0.0624
2009,502-Milan,5,3,0,2,0,0,0.6,0.0,0.4,0.0,0.0
2009,503-Les Cèdres,289,43,214,15,8,9,0.1488,0.7405,0.0519,0.0277,0.0311
2009,504-Cour,2117,364,803,596,241,113,0.1719,0.3793,0.2815,0.1138,0.0534
2009,505-Mont-d'Or,2661,472,912,786,322,169,0.1774,0.3427,0.2954,0.121,0.0635
2009,506-Bellerive,6,0,1,5,0,0,0.0,0.1667,0.8333,0.0,0.0
2009,6-Sous-Gare/Ouchy,10494,1663,3860,3101,1192,678,0.1585,0.3678,0.2955,0.1136,0.0646
2009,601-Grancy,3812,650,1528,1111,349,174,0.1705,0.4008,0.2914,0.0916,0.0456
2009,602-Harpe,4127,598,1474,1224,513,318,0.1449,0.3572,0.2966,0.1243,0.0771
2009,603-Av. d'Ouchy,1239,257,391,353,159,79,0.2074,0.3156,0.2849,0.1283,0.0638
2009,604-Ouchy,1316,158,467,413,171,107,0.1201,0.3549,0.3138,0.1299,0.0813
2009,7-Montchoisi,3475,514,1271,968,457,265,0.1479,0.3658,0.2786,0.1315,0.0763
2009,701-Montchoisi,3246,462,1228,901,429,226,0.1423,0.3783,0.2776,0.1322,0.0696
2009,702-Elysée,229,52,43,67,28,39,0.2271,0.1878,0.2926,0.1223,0.1703
2009,8-Florimont/Chissiez,5249,898,1846,1569,571,365,0.1711,0.3517,0.2989,0.1088,0.0695
2009,801-Florimont,1803,280,542,544,244,193,0.1553,0.3006,0.3017,0.1353,0.107
2009,802-Av. Rambert,1057,200,303,347,140,67,0.1892,0.2867,0.3283,0.1325,0.0634
2009,802-Av. Rambert,1112,232,282,358,186,54,0.2086,0.2536,0.3219,0.1673,0.0486
2009,803-Chissiez,2389,418,1001,678,187,105,0.175,0.419,0.2838,0.0783,0.044
2009,803-Chissiez,2507,468,1015,668,277,79,0.1867,0.4049,0.2665,0.1105,0.0315
2009,9-Mousquines/Bellevue,2511,523,755,809,283,141,0.2083,0.3007,0.3222,0.1127,0.0562
2009,9-Mousquines/Bellevue,2423,523,671,785,348,96,0.2158,0.2769,0.324,0.1436,0.0396
2009,90-Zones foraines,1693,364,690,451,150,38,0.215,0.4076,0.2664,0.0886,0.0224
2009,901-Mon-Repos,167,28,74,37,13,15,0.1677,0.4431,0.2216,0.0778,0.0898
2009,901-Mon-Repos,162,25,27,56,42,12,0.1543,0.1667,0.3457,0.2593,0.0741
2009,9010-Les Râpes,1234,250,535,310,117,22,0.2026,0.4335,0.2512,0.0948,0.0178
2009,902-Av. Secrétan,1672,398,403,564,213,94,0.238,0.241,0.3373,0.1274,0.0562
2009,902-Av. Secrétan,1651,390,408,550,238,65,0.2362,0.2471,0.3331,0.1442,0.0394
2009,9020-Montheron,140,37,37,36,18,12,0.2643,0.2643,0.2571,0.1286,0.0857
2009,903-Ch. de la Vuachère,672,97,278,208,57,32,0.1443,0.4137,0.3095,0.0848,0.0476
2009,903-Ch. de la Vuachère,610,108,236,179,68,19,0.177,0.3869,0.2934,0.1115,0.0311
2009,9030-Vernand,319,77,118,105,15,4,0.2414,0.3699,0.3292,0.047,0.0125
2009,99-Adresses inconnues,441,43,148,120,75,55,0.0975,0.3356,0.2721,0.1701,0.1247
2009,Ville de Lausanne,133265,25714,48399,38634,13464,7054,0.193,0.3632,0.2899,0.101,0.0529
2010,1-Centre,11844,1672,5461,3237,965,509,0.1412,0.4611,0.2733,0.0815,0.043
2010,10-Vallon/Béthusy,6211,951,2624,1624,584,428,0.1531,0.4225,0.2615,0.094,0.0689
2010,10-Vallon/Béthusy,6528,983,2409,1793,903,440,0.1506,0.369,0.2747,0.1383,0.0674
2010,1001-Le Vallon,1360,200,748,303,76,33,0.1471,0.55,0.2228,0.0559,0.0243
2010,1001-Le Vallon,1486,244,709,388,117,28,0.1642,0.4771,0.2611,0.0787,0.0188
2010,1002-Hôpitaux,274,23,93,40,24,94,0.0839,0.3394,0.146,0.0876,0.3431
2010,1002-Hôpitaux,453,63,195,46,41,108,0.1391,0.4305,0.1015,0.0905,0.2384
2010,1003-Victor-Ruffy,2361,400,800,689,301,171,0.1694,0.3388,0.2918,0.1275,0.0724
2010,1003-Victor-Ruffy,2368,355,779,739,355,140,0.1499,0.329,0.3121,0.1499,0.0591
2010,1004-Béthusy,2216,328,983,592,183,130,0.148,0.4436,0.2671,0.0826,0.0587
2010,1004-Béthusy,2221,321,726,620,390,164,0.1445,0.3269,0.2792,0.1756,0.0738
2010,101-Rue Centrale,2170,271,1155,539,147,58,0.1249,0.5323,0.2484,0.0677,0.0267
2010,102-Chauderon,2090,242,1135,508,144,61,0.1158,0.5431,0.2431,0.0689,0.0292
2010,103-Flon,36,1,24,8,3,0,0.0278,0.6667,0.2222,0.0833,0.0
2010,104-Montbenon,153,17,64,45,11,16,0.1111,0.4183,0.2941,0.0719,0.1046
2010,105-Gare/Petit-Chêne,1284,183,515,389,114,83,0.1425,0.4011,0.303,0.0888,0.0646
2010,106-Georgette,1144,204,403,364,121,52,0.1783,0.3523,0.3182,0.1058,0.0455
2010,107-Avant-Poste,1576,259,586,430,183,118,0.1643,0.3718,0.2728,0.1161,0.0749
2010,108-Marterey,1759,239,814,459,165,82,0.1359,0.4628,0.2609,0.0938,0.0466
2010,109-Cité,686,114,326,203,33,10,0.1662,0.4752,0.2959,0.0481,0.0146
2010,11-Chailly/Rovéréaz,9056,1711,2656,2875,1204,610,0.1889,0.2933,0.3175,0.133,0.0674
2010,11-Chailly/Rovéréaz,8689,1663,2687,2747,1135,457,0.1914,0.3092,0.3161,0.1306,0.0526
2010,110-Riponne/Tunnel,946,142,439,292,44,29,0.1501,0.4641,0.3087,0.0465,0.0307
2010,1101-Chailly,4441,767,1551,1314,563,246,0.1727,0.3492,0.2959,0.1268,0.0554
2010,1101-Chailly,4462,784,1540,1396,559,183,0.1757,0.3451,0.3129,0.1253,0.041
2010,1102-Plaisante,1418,271,401,465,208,73,0.1911,0.2828,0.3279,0.1467,0.0515
2010,1102-Plaisante,1388,322,363,452,186,65,0.232,0.2615,0.3256,0.134,0.0468
2010,1103-Bois de Rovéréaz,87,19,24,34,8,2,0.2184,0.2759,0.3908,0.092,0.023
2010,1103-Bois de Rovéréaz,55,25,12,17,1,0,0.4545,0.2182,0.3091,0.0182,0.0
2010,1104-Craivavers,806,213,135,304,102,52,0.2643,0.1675,0.3772,0.1266,0.0645
2010,1104-Craivavers,642,151,133,240,98,20,0.2352,0.2072,0.3738,0.1526,0.0312
2010,1105-Devin,2304,441,545,758,323,237,0.1914,0.2365,0.329,0.1402,0.1029
2010,1105-Devin,2142,381,639,642,291,189,0.1779,0.2983,0.2997,0.1359,0.0882
2010,12-Sallaz/Vennes/Séchaud,12819,3312,4094,3857,1040,516,0.2584,0.3194,0.3009,0.0811,0.0403
2010,12-Sallaz/Vennes/Séchaud,11500,3069,4183,2903,926,419,0.2669,0.3637,0.2524,0.0805,0.0364
2010,1201-La Sallaz,3097,616,1147,907,287,140,0.1989,0.3704,0.2929,0.0927,0.0452
2010,1201-La Sallaz,2876,477,981,881,379,158,0.1659,0.3411,0.3063,0.1318,0.0549
2010,1202-Vennes,1433,363,497,373,91,109,0.2533,0.3468,0.2603,0.0635,0.0761
2010,1202-Vennes,1174,323,528,181,65,77,0.2751,0.4497,0.1542,0.0554,0.0656
2010,1203-Route de Berne,1117,264,315,375,117,46,0.2363,0.282,0.3357,0.1047,0.0412
2010,1203-Route de Berne,982,227,295,310,122,28,0.2312,0.3004,0.3157,0.1242,0.0285
2010,1204-Valmont,1009,216,329,285,134,45,0.2141,0.3261,0.2825,0.1328,0.0446
2010,1204-Valmont,1001,181,325,370,104,21,0.1808,0.3247,0.3696,0.1039,0.021
2010,1205-Grangette,1799,573,489,593,116,28,0.3185,0.2718,0.3296,0.0645,0.0156
2010,1205-Grangette,1272,478,473,248,59,14,0.3758,0.3719,0.195,0.0464,0.011
2010,1206-Praz-Séchaud,2038,735,639,540,70,54,0.3606,0.3135,0.265,0.0343,0.0265
2010,1206-Praz-Séchaud,1567,652,587,255,41,32,0.4161,0.3746,0.1627,0.0262,0.0204
2010,1207-Ch. des Roches,354,83,69,121,36,45,0.2345,0.1949,0.3418,0.1017,0.1271
2010,1207-Ch. des Roches,421,79,129,102,45,66,0.1876,0.3064,0.2423,0.1069,0.1568
2010,1208-Grand-Vennes,1972,462,609,663,189,49,0.2343,0.3088,0.3362,0.0958,0.0248
2010,1208-Grand-Vennes,2207,652,865,556,111,23,0.2954,0.3919,0.2519,0.0503,0.0104
2010,13-Sauvabelin,806,271,290,182,31,32,0.3362,0.3598,0.2258,0.0385,0.0397
2010,13-Sauvabelin,729,245,257,160,37,30,0.3361,0.3525,0.2195,0.0508,0.0412
2010,13-Sauvabelin,285,44,58,56,56,71,0.1544,0.2035,0.1965,0.1965,0.2491
2010,1301-Sauvabelin,60,9,18,25,7,1,0.15,0.3,0.4167,0.1167,0.0167
2010,1301-Sauvabelin,58,11,17,21,7,2,0.1897,0.2931,0.3621,0.1207,0.0345
2010,1301-Sauvabelin,58,17,20,17,3,1,0.2931,0.3448,0.2931,0.0517,0.0172
2010,1302-Pré-Fleuri,746,262,272,157,24,31,0.3512,0.3646,0.2105,0.0322,0.0416
2010,1302-Pré-Fleuri,671,234,240,139,30,28,0.3487,0.3577,0.2072,0.0447,0.0417
2010,1302-Pré-Fleuri,227,27,38,39,53,70,0.1189,0.1674,0.1718,0.2335,0.3084
2010,14-Borde/Bellevaux,9989,2111,3196,3011,1177,494,0.2113,0.32,0.3014,0.1178,0.0495
2010,14-Borde/Bellevaux,9621,2031,3046,2977,1099,468,0.2111,0.3166,0.3094,0.1142,0.0486
2010,14-Borde/Bellevaux,9397,1976,2889,3097,1112,323,0.2103,0.3074,0.3296,0.1183,0.0344
2010,1401-Borde,2351,629,857,714,114,37,0.2675,0.3645,0.3037,0.0485,0.0157
2010,1401-Borde,2179,590,811,641,101,36,0.2708,0.3722,0.2942,0.0464,0.0165
2010,1401-Borde,1811,399,654,506,186,66,0.2203,0.3611,0.2794,0.1027,0.0364
2010,1402-Rouvraie,1881,255,476,579,422,149,0.1356,0.2531,0.3078,0.2243,0.0792
2010,1402-Rouvraie,1899,258,496,604,397,144,0.1359,0.2612,0.3181,0.2091,0.0758
2010,1402-Rouvraie,2194,460,576,888,216,54,0.2097,0.2625,0.4047,0.0985,0.0246
2010,1403-Bellevaux,4999,1115,1645,1481,531,227,0.223,0.3291,0.2963,0.1062,0.0454
2010,1403-Bellevaux,4885,1091,1528,1505,512,249,0.2233,0.3128,0.3081,0.1048,0.051
2010,1403-Bellevaux,4681,973,1421,1477,628,182,0.2079,0.3036,0.3155,0.1342,0.0389
2010,1404-Rte du Signal,758,112,218,237,110,81,0.1478,0.2876,0.3127,0.1451,0.1069
2010,1404-Rte du Signal,658,92,211,227,89,39,0.1398,0.3207,0.345,0.1353,0.0593
2010,1404-Rte du Signal,711,144,238,226,82,21,0.2025,0.3347,0.3179,0.1153,0.0295
2010,15-Vinet/Pontaise,7346,1131,3057,2065,716,377,0.154,0.4161,0.2811,0.0975,0.0513
2010,15-Vinet/Pontaise,7323,1028,2562,2209,1114,410,0.1404,0.3499,0.3017,0.1521,0.056
2010,1501-Pré-du-Marché,1931,253,843,538,197,100,0.131,0.4366,0.2786,0.102,0.0518
2010,1501-Pré-du-Marché,2056,290,649,634,334,149,0.1411,0.3157,0.3084,0.1625,0.0725
2010,1502-Valentin,2724,393,1127,759,285,160,0.1443,0.4137,0.2786,0.1046,0.0587
2010,1502-Valentin,2684,368,907,787,463,159,0.1371,0.3379,0.2932,0.1725,0.0592
2010,1503-Pontaise,2691,485,1087,768,234,117,0.1802,0.4039,0.2854,0.087,0.0435
2010,1503-Pontaise,2583,370,1006,788,317,102,0.1432,0.3895,0.3051,0.1227,0.0395
2010,16-Bossons/Blécherette,7332,1745,2204,2290,758,335,0.238,0.3006,0.3123,0.1034,0.0457
2010,16-Bossons/Blécherette,5972,1390,2285,1761,421,115,0.2328,0.3826,0.2949,0.0705,0.0193
2010,1601-Stade,9,6,1,2,0,0,0.6667,0.1111,0.2222,0.0,0.0
2010,1602-Ancien-Stand,958,320,225,265,79,69,0.334,0.2349,0.2766,0.0825,0.072
2010,1602-Ancien-Stand,863,314,245,254,40,10,0.3638,0.2839,0.2943,0.0463,0.0116
2010,1603-Bois-Mermet,88,19,37,27,3,2,0.2159,0.4205,0.3068,0.0341,0.0227
2010,1603-Bois-Mermet,37,9,8,11,7,2,0.2432,0.2162,0.2973,0.1892,0.0541
2010,1604-Bois-Gentil,4047,927,1295,1236,402,187,0.2291,0.32,0.3054,0.0993,0.0462
2010,1604-Bois-Gentil,3174,667,1173,955,283,96,0.2101,0.3696,0.3009,0.0892,0.0302
2010,1605-Bossons,2218,472,643,755,271,77,0.2128,0.2899,0.3404,0.1222,0.0347
2010,1605-Bossons,1791,372,794,530,88,7,0.2077,0.4433,0.2959,0.0491,0.0039
2010,1606-Blécherette,12,1,3,5,3,0,0.0833,0.25,0.4167,0.25,0.0
2010,1606-Blécherette,107,28,65,11,3,0,0.2617,0.6075,0.1028,0.028,0.0
2010,17-Beaulieu/Grey/Boisy,6029,993,1582,1868,1031,555,0.1647,0.2624,0.3098,0.171,0.0921
2010,17-Beaulieu/Grey/Boisy,5961,1173,1600,2201,711,276,0.1968,0.2684,0.3692,0.1193,0.0463
2010,1701-Beaulieu,227,36,116,56,11,8,0.1586,0.511,0.2467,0.0485,0.0352
2010,1702-Bergières,2111,353,537,709,374,138,0.1672,0.2544,0.3359,0.1772,0.0654
2010,1702-Bergières,2521,607,722,957,185,50,0.2408,0.2864,0.3796,0.0734,0.0198
2010,1703-Pierrefleur,3691,604,929,1103,646,409,0.1636,0.2517,0.2988,0.175,0.1108
2010,1703-Pierrefleur,3440,566,878,1244,526,226,0.1645,0.2552,0.3616,0.1529,0.0657
2010,2-Maupas/Valency,13193,2043,5470,3693,1305,682,0.1549,0.4146,0.2799,0.0989,0.0517
2010,201-Maupas,2682,338,1255,716,249,124,0.126,0.4679,0.267,0.0928,0.0462
2010,201-Maupas,2831,399,1061,885,345,141,0.1409,0.3748,0.3126,0.1219,0.0498
2010,202-Av. d'Echallens,3691,576,1708,957,302,148,0.1561,0.4627,0.2593,0.0818,0.0401
2010,202-Av. d'Echallens,3747,554,1459,1097,422,215,0.1479,0.3894,0.2928,0.1126,0.0574
2010,203-Montétan,2260,361,901,645,234,119,0.1597,0.3987,0.2854,0.1035,0.0527
2010,203-Montétan,2219,320,746,654,343,156,0.1442,0.3362,0.2947,0.1546,0.0703
2010,204-Chablière,2753,515,979,858,253,148,0.1871,0.3556,0.3117,0.0919,0.0538
2010,204-Chablière,2576,459,933,757,312,115,0.1782,0.3622,0.2939,0.1211,0.0446
2010,205-Valency,1807,253,627,517,267,143,0.14,0.347,0.2861,0.1478,0.0791
2010,205-Valency,1963,278,498,650,368,169,0.1416,0.2537,0.3311,0.1875,0.0861
2010,3-Sébeillon/Malley,9890,2190,3910,2687,743,360,0.2214,0.3953,0.2717,0.0751,0.0364
2010,3-Sébeillon/Malley,8321,1579,2973,2467,924,378,0.1898,0.3573,0.2965,0.111,0.0454
2010,301-Av. de Morges,3146,591,1361,870,238,86,0.1879,0.4326,0.2765,0.0757,0.0273
2010,301-Av. de Morges,2969,555,1195,836,278,105,0.1869,0.4025,0.2816,0.0936,0.0354
2010,302-Rue de Sébeillon,43,13,13,17,0,0,0.3023,0.3023,0.3953,0.0,0.0
2010,302-Rue de Sébeillon,23,7,5,10,1,0,0.3043,0.2174,0.4348,0.0435,0.0
2010,303-Tivoli,2123,340,984,526,176,97,0.1602,0.4635,0.2478,0.0829,0.0457
2010,303-Tivoli,1859,275,614,591,274,105,0.1479,0.3303,0.3179,0.1474,0.0565
2010,304-Prélaz,2856,723,990,787,213,143,0.2532,0.3466,0.2756,0.0746,0.0501
2010,304-Prélaz,2072,328,664,638,289,153,0.1583,0.3205,0.3079,0.1395,0.0738
2010,305-Gare de Sébeillon,4,0,2,2,0,0,0.0,0.5,0.5,0.0,0.0
2010,305-Gare de Sébeillon,6,0,1,2,2,1,0.0,0.1667,0.3333,0.3333,0.1667
2010,306-Av. de Provence,4,0,2,2,0,0,0.0,0.5,0.5,0.0,0.0
2010,306-Av. de Provence,4,2,1,1,0,0,0.5,0.25,0.25,0.0,0.0
2010,307-Malley,1714,523,558,483,116,34,0.3051,0.3256,0.2818,0.0677,0.0198
2010,307-Malley,1388,412,493,389,80,14,0.2968,0.3552,0.2803,0.0576,0.0101
2010,4-Montoie/Bourdonnette,7263,1835,2696,1979,538,215,0.2527,0.3712,0.2725,0.0741,0.0296
2010,4-Montoie/Bourdonnette,6445,1575,2239,1835,625,171,0.2444,0.3474,0.2847,0.097,0.0265
2010,401-Montoie,3088,651,1177,857,275,128,0.2108,0.3812,0.2775,0.0891,0.0415
2010,401-Montoie,2889,515,1020,852,397,105,0.1783,0.3531,0.2949,0.1374,0.0363
2010,402-Vallée de la Jeunesse,76,36,15,22,2,1,0.4737,0.1974,0.2895,0.0263,0.0132
2010,402-Vallée de la Jeunesse,56,22,31,3,0,0,0.3929,0.5536,0.0536,0.0,0.0
2010,403-Pyramides,1359,351,512,333,124,39,0.2583,0.3767,0.245,0.0912,0.0287
2010,403-Pyramides,1209,333,373,383,97,23,0.2754,0.3085,0.3168,0.0802,0.019
2010,404-Prés-de-Vidy,626,91,234,214,67,20,0.1454,0.3738,0.3419,0.107,0.0319
2010,404-Prés-de-Vidy,688,116,259,207,79,27,0.1686,0.3765,0.3009,0.1148,0.0392
2010,405-Bourget,22,4,0,17,1,0,0.1818,0.0,0.7727,0.0455,0.0
2010,405-Bourget,8,0,6,2,0,0,0.0,0.75,0.25,0.0,0.0
2010,406-Bourdonnette,2092,702,758,536,69,27,0.3356,0.3623,0.2562,0.033,0.0129
2010,406-Bourdonnette,1595,589,550,388,52,16,0.3693,0.3448,0.2433,0.0326,0.01
2010,5-Montriond/Cour,7984,1397,2979,2294,856,458,0.175,0.3731,0.2873,0.1072,0.0574
2010,5-Montriond/Cour,7394,1093,2553,2111,1200,437,0.1478,0.3453,0.2855,0.1623,0.0591
2010,501-Marc-Dufour,2842,488,1065,831,290,168,0.1717,0.3747,0.2924,0.102,0.0591
2010,501-Marc-Dufour,2672,393,914,734,467,164,0.1471,0.3421,0.2747,0.1748,0.0614
2010,502-Milan,4,2,0,2,0,0,0.5,0.0,0.5,0.0,0.0
2010,502-Milan,10,6,0,4,0,0,0.6,0.0,0.4,0.0,0.0
2010,503-Les Cèdres,279,45,203,15,9,7,0.1613,0.7276,0.0538,0.0323,0.0251
2010,503-Les Cèdres,96,9,59,18,10,0,0.0938,0.6146,0.1875,0.1042,0.0
2010,504-Cour,2131,359,793,619,250,110,0.1685,0.3721,0.2905,0.1173,0.0516
2010,504-Cour,1955,276,744,536,296,103,0.1412,0.3806,0.2742,0.1514,0.0527
2010,505-Mont-d'Or,2722,503,917,822,307,173,0.1848,0.3369,0.302,0.1128,0.0636
2010,505-Mont-d'Or,2656,409,834,817,426,170,0.154,0.314,0.3076,0.1604,0.064
2010,506-Bellerive,6,0,1,5,0,0,0.0,0.1667,0.8333,0.0,0.0
2010,506-Bellerive,5,0,2,2,1,0,0.0,0.4,0.4,0.2,0.0
2010,6-Sous-Gare/Ouchy,10556,1672,3886,3143,1181,674,0.1584,0.3681,0.2977,0.1119,0.0638
2010,6-Sous-Gare/Ouchy,10993,1788,3526,3332,1698,649,0.1626,0.3207,0.3031,0.1545,0.059
2010,601-Grancy,3830,648,1524,1130,347,181,0.1692,0.3979,0.295,0.0906,0.0473
2010,601-Grancy,3710,678,1318,1053,481,180,0.1827,0.3553,0.2838,0.1296,0.0485
2010,602-Harpe,4126,599,1479,1221,515,312,0.1452,0.3585,0.2959,0.1248,0.0756
2010,602-Harpe,4471,689,1311,1427,782,262,0.1541,0.2932,0.3192,0.1749,0.0586
2010,603-Av. d'Ouchy,1207,252,358,364,155,78,0.2088,0.2966,0.3016,0.1284,0.0646
2010,603-Av. d'Ouchy,1313,216,388,398,199,112,0.1645,0.2955,0.3031,0.1516,0.0853
2010,604-Ouchy,1393,173,525,428,164,103,0.1242,0.3769,0.3073,0.1177,0.0739
2010,604-Ouchy,1499,205,509,454,236,95,0.1368,0.3396,0.3029,0.1574,0.0634
2010,7-Montchoisi,3503,503,1318,969,446,267,0.1436,0.3762,0.2766,0.1273,0.0762
2010,7-Montchoisi,3672,557,1156,1100,635,224,0.1517,0.3148,0.2996,0.1729,0.061
2010,701-Montchoisi,3275,455,1275,901,414,230,0.1389,0.3893,0.2751,0.1264,0.0702
2010,701-Montchoisi,3486,528,1126,1031,590,211,0.1515,0.323,0.2958,0.1692,0.0605
2010,702-Elysée,228,48,43,68,32,37,0.2105,0.1886,0.2982,0.1404,0.1623
2010,702-Elysée,186,29,30,69,45,13,0.1559,0.1613,0.371,0.2419,0.0699
2010,8-Florimont/Chissiez,5307,929,1870,1585,566,357,0.1751,0.3524,0.2987,0.1067,0.0673
2010,8-Florimont/Chissiez,5263,847,1733,1588,788,307,0.1609,0.3293,0.3017,0.1497,0.0583
2010,801-Florimont,1819,284,557,552,231,195,0.1561,0.3062,0.3035,0.127,0.1072
2010,801-Florimont,1840,266,476,582,364,152,0.1446,0.2587,0.3163,0.1978,0.0826
2010,802-Av. Rambert,1071,208,297,349,149,68,0.1942,0.2773,0.3259,0.1391,0.0635
2010,802-Av. Rambert,1058,195,283,340,174,66,0.1843,0.2675,0.3214,0.1645,0.0624
2010,803-Chissiez,2417,437,1016,684,186,94,0.1808,0.4204,0.283,0.077,0.0389
2010,803-Chissiez,2365,386,974,666,250,89,0.1632,0.4118,0.2816,0.1057,0.0376
2010,9-Mousquines/Bellevue,2512,525,741,824,278,144,0.209,0.295,0.328,0.1107,0.0573
2010,9-Mousquines/Bellevue,2373,464,688,772,331,118,0.1955,0.2899,0.3253,0.1395,0.0497
2010,90-Zones foraines,3638,1012,1145,1127,267,87,0.2782,0.3147,0.3098,0.0734,0.0239
2010,90-Zones foraines,1837,386,741,516,154,40,0.2101,0.4034,0.2809,0.0838,0.0218
2010,901-Mon-Repos,170,29,72,41,15,13,0.1706,0.4235,0.2412,0.0882,0.0765
2010,901-Mon-Repos,142,17,25,48,38,14,0.1197,0.1761,0.338,0.2676,0.0986
2010,9010-Les Râpes,2952,843,997,836,214,62,0.2856,0.3377,0.2832,0.0725,0.021
2010,9010-Les Râpes,1373,278,598,356,116,25,0.2025,0.4355,0.2593,0.0845,0.0182
2010,902-Av. Secrétan,1678,401,399,574,206,98,0.239,0.2378,0.3421,0.1228,0.0584
2010,902-Av. Secrétan,1613,360,399,543,226,85,0.2232,0.2474,0.3366,0.1401,0.0527
2010,9020-Montheron,141,28,38,60,8,7,0.1986,0.2695,0.4255,0.0567,0.0496
2010,9020-Montheron,134,35,36,36,18,9,0.2612,0.2687,0.2687,0.1343,0.0672
2010,903-Ch. de la Vuachère,664,95,270,209,57,33,0.1431,0.4066,0.3148,0.0858,0.0497
2010,903-Ch. de la Vuachère,618,87,264,181,67,19,0.1408,0.4272,0.2929,0.1084,0.0307
2010,9030-Vernand,545,141,110,231,45,18,0.2587,0.2018,0.4239,0.0826,0.033
2010,9030-Vernand,330,73,107,124,20,6,0.2212,0.3242,0.3758,0.0606,0.0182
2010,99-Adresses inconnues,220,19,93,94,10,4,0.0864,0.4227,0.4273,0.0455,0.0182
