year,district,pop_total,pop_swiss,pop_foreign,pop_men_total,pop_men_swiss,pop_men_foreign,pop_women_total,pop_women_swiss,pop_women_foreign,pct_foreign,pct_swiss
2007,1502-Valentin,2567,1685,882,1208.0,734,474,1359,951,408,0.3436,0.6564
2007,1503-Pontaise,2519,1399,1120,1235.0,641,594,1284,758,526,0.4446,0.5554
2007,16-Bossons/Blécherette,6369,3527,2842,2987.0,1531,1456,3382,1996,1386,0.4462,0.5538
2007,1601-Stade,7,5,2,5.0,3,2,2,2,0,0.2857,0.7143
2007,1602-Ancien-Stand,955,479,476,431.0,197,234,524,282,242,0.4984,0.5016
2007,1603-Bois-Mermet,68,45,23,37.0,24,13,31,21,10,0.3382,0.6618
2007,1604-Bois-Gentil,3172,1682,1490,1481.0,711,770,1691,971,720,0.4697,0.5303
2007,1605-Bossons,2149,1303,846,1025.0,590,435,1124,713,411,0.3937,0.6063
2007,1606-Blécherette,18,13,5,8.0,6,2,10,7,3,0.2778,0.7222
2007,17-Beaulieu/Grey/Boisy,5811,4659,1152,2625.0,2021,604,3186,2638,548,0.1982,0.8018
2007,1702-Bergières,2164,1753,411,998.0,772,226,1166,981,185,0.1899,0.8101
2007,1703-Pierrefleur,3647,2906,741,1627.0,1249,378,2020,1657,363,0.2032,0.7968
2007,2-Maupas/Valency,12613,7555,5058,5880.0,3243,2637,6733,4312,2421,0.401,0.599
2007,201-Maupas,2606,1528,1078,1241.0,673,568,1365,855,510,0.4137,0.5863
2007,202-Av. d'Echallens,3535,1944,1591,1653.0,861,792,1882,1083,799,0.4501,0.5499
2007,203-Montétan,2153,1398,755,996.0,576,420,1157,822,335,0.3507,0.6493
2007,204-Chablière,2602,1568,1034,1242.0,701,541,1360,867,493,0.3974,0.6026
2007,205-Valency,1717,1117,600,748.0,432,316,969,685,284,0.3494,0.6506
2007,3-Sébeillon/Malley,9425,4475,4950,4649.0,2115,2534,4776,2360,2416,0.5252,0.4748
2007,301-Av. de Morges,2953,1397,1556,1492.0,690,802,1461,707,754,0.5269,0.4731
2007,302-Rue de Sébeillon,30,17,13,19.0,11,8,11,6,5,0.4333,0.5667
2007,303-Tivoli,2020,1235,785,993.0,591,402,1027,644,383,0.3886,0.6114
2007,304-Prélaz,2758,1167,1591,1355.0,528,827,1403,639,764,0.5769,0.4231
2007,305-Gare de Sébeillon,8,5,3,5.0,2,3,3,3,0,0.375,0.625
2007,306-Av. de Provence,6,4,2,3.0,1,2,3,3,0,0.3333,0.6667
2007,307-Malley,1650,650,1000,782.0,292,490,868,358,510,0.6061,0.3939
2007,4-Montoie/Bourdonnette,7055,3525,3530,3443.0,1609,1834,3612,1916,1696,0.5004,0.4996
2007,401-Montoie,2960,1712,1248,1385.0,746,639,1575,966,609,0.4216,0.5784
2007,402-Vallée de la Jeunesse,78,71,7,34.0,33,1,44,38,6,0.0897,0.9103
2007,403-Pyramides,1316,661,655,668.0,307,361,648,354,294,0.4977,0.5023
2007,404-Prés-de-Vidy,630,285,345,333.0,142,191,297,143,154,0.5476,0.4524
2007,405-Bourget,13,5,8,9.0,4,5,4,1,3,0.6154,0.3846
2007,406-Bourdonnette,2058,791,1267,1014.0,377,637,1044,414,630,0.6156,0.3844
2007,5-Montriond/Cour,7702,5069,2633,3695.0,2277,1418,4007,2792,1215,0.3419,0.6581
2007,501-Marc-Dufour,2702,2038,664,1273.0,933,340,1429,1105,324,0.2457,0.7543
2007,502-Milan,4,4,0,1.0,1,0,3,3,0,0.0,1.0
2007,503-Les Cèdres,263,69,194,139.0,36,103,124,33,91,0.7376,0.2624
2007,504-Cour,2077,1302,775,1013.0,589,424,1064,713,351,0.3731,0.6269
2007,505-Mont-d'Or,2651,1652,999,1265.0,715,550,1386,937,449,0.3768,0.6232
2007,506-Bellerive,5,4,1,4.0,3,1,1,1,0,0.2,0.8
2007,6-Sous-Gare/Ouchy,10437,7115,3322,4935.0,3144,1791,5502,3971,1531,0.3183,0.6817
2007,601-Grancy,3752,2485,1267,1880.0,1167,713,1872,1318,554,0.3377,0.6623
2007,602-Harpe,4091,3017,1074,1861.0,1307,554,2230,1710,520,0.2625,0.7375
2007,603-Av. d'Ouchy,1272,898,374,551.0,358,193,721,540,181,0.294,0.706
2007,604-Ouchy,1322,715,607,643.0,312,331,679,403,276,0.4592,0.5408
2007,7-Montchoisi,3441,2245,1196,1519.0,913,606,1922,1332,590,0.3476,0.6524
2007,701-Montchoisi,3201,2075,1126,1418.0,844,574,1783,1231,552,0.3518,0.6482
2007,702-Elysée,240,170,70,101.0,69,32,139,101,38,0.2917,0.7083
2007,8-Florimont/Chissiez,5125,3375,1750,2370.0,1458,912,2755,1917,838,0.3415,0.6585
2007,801-Florimont,1763,1301,462,800.0,560,240,963,741,222,0.2621,0.7379
2007,802-Av. Rambert,1038,773,265,462.0,331,131,576,442,134,0.2553,0.7447
2007,803-Chissiez,2324,1301,1023,1108.0,567,541,1216,734,482,0.4402,0.5598
2007,9-Mousquines/Bellevue,2443,1642,801,1145.0,742,403,1298,900,398,0.3279,0.6721
2007,90-Zones foraines,2979,2177,802,1546.0,1124,422,1433,1053,380,0.2692,0.7308
2007,901-Mon-Repos,151,106,45,66.0,41,25,85,65,20,0.298,0.702
2007,9010-Les Râpes,2308,1617,691,1195.0,836,359,1113,781,332,0.2994,0.7006
2007,902-Av. Secrétan,1660,1128,532,754.0,506,248,906,622,284,0.3205,0.6795
2007,9020-Montheron,146,126,20,73.0,61,12,73,65,8,0.137,0.863
2007,903-Ch. de la Vuachère,632,408,224,325.0,195,130,307,213,94,0.3544,0.6456
2007,9030-Vernand,525,434,91,278.0,227,51,247,207,40,0.1733,0.8267
2007,99-Adresses inconnues,162,74,88,124.0,48,76,38,26,12,0.5432,0.4568
2007,Ville de Lausanne,129268,79491,49777,61260.0,35440,25820,68008,44051,23957,0.3851,0.6149
2008,1-Centre,11608,7092,4516,5774.0,3336,2438,5834,3756,2078,0.389,0.611
2008,10-Vallon/Béthusy,6154,3752,2402,2761.0,1559,1202,3393,2193,1200,0.3903,0.6097
2008,1001-Le Vallon,1340,644,696,687.0,331,356,653,313,340,0.5194,0.4806
2008,1002-Hôpitaux,322,200,122,90.0,51,39,232,149,83,0.3789,0.6211
2008,1003-Victor-Ruffy,2329,1516,813,1047.0,627,420,1282,889,393,0.3491,0.6509
2008,1004-Béthusy,2163,1392,771,937.0,550,387,1226,842,384,0.3564,0.6436
2008,101-Rue Centrale,2084,1269,815,1073.0,622,451,1011,647,364,0.3911,0.6089
2008,102-Chauderon,2045,1179,866,1060.0,575,485,985,604,381,0.4235,0.5765
2008,103-Flon,37,19,18,24.0,15,9,13,4,9,0.4865,0.5135
2008,104-Montbenon,154,101,53,73.0,47,26,81,54,27,0.3442,0.6558
2008,105-Gare/Petit-Chêne,1274,869,405,617.0,407,210,657,462,195,0.3179,0.6821
2008,106-Georgette,1151,723,428,530.0,315,215,621,408,213,0.3719,0.6281
2008,107-Avant-Poste,1527,1084,443,691.0,471,220,836,613,223,0.2901,0.7099
2008,108-Marterey,1701,911,790,828.0,408,420,873,503,370,0.4644,0.5356
2008,109-Cité,729,488,241,387.0,243,144,342,245,97,0.3306,0.6694
2008,11-Chailly/Rovéréaz,8884,6119,2765,4006.0,2670,1336,4878,3449,1429,0.3112,0.6888
2008,110-Riponne/Tunnel,906,449,457,491.0,233,258,415,216,199,0.5044,0.4956
2008,1101-Chailly,4306,2664,1642,1885.0,1116,769,2421,1548,873,0.3813,0.6187
2008,1102-Plaisante,1397,1014,383,663.0,467,196,734,547,187,0.2742,0.7258
2008,1103-Bois de Rovéréaz,87,55,32,45.0,29,16,42,26,16,0.3678,0.6322
2008,1104-Craivavers,829,687,142,399.0,328,71,430,359,71,0.1713,0.8287
2008,1105-Devin,2265,1699,566,1014.0,730,284,1251,969,282,0.2499,0.7501
2008,12-Sallaz/Vennes/Séchaud,12398,7273,5125,5876.0,3285,2591,6522,3988,2534,0.4134,0.5866
2008,1201-La Sallaz,2846,1556,1290,1284.0,647,637,1562,909,653,0.4533,0.5467
2008,1202-Vennes,1408,878,530,687.0,391,296,721,487,234,0.3764,0.6236
2008,1203-Route de Berne,1116,682,434,539.0,311,228,577,371,206,0.3889,0.6111
2008,1204-Valmont,962,538,424,487.0,263,224,475,275,200,0.4407,0.5593
2008,1205-Grangette,1738,1130,608,813.0,523,290,925,607,318,0.3498,0.6502
2008,1206-Praz-Séchaud,2008,1088,920,970.0,529,441,1038,559,479,0.4582,0.5418
2008,1207-Ch. des Roches,373,267,106,171.0,119,52,202,148,54,0.2842,0.7158
2008,1208-Grand-Vennes,1947,1134,813,925.0,502,423,1022,632,390,0.4176,0.5824
2008,13-Sauvabelin,735,388,347,341.0,161,180,394,227,167,0.4721,0.5279
2008,1301-Sauvabelin,60,54,6,33.0,30,3,27,24,3,0.1,0.9
2008,1302-Pré-Fleuri,675,334,341,308.0,131,177,367,203,164,0.5052,0.4948
2008,14-Borde/Bellevaux,9495,5300,4195,4523.0,2360,2163,4972,2940,2032,0.4418,0.5582
2008,1401-Borde,2153,815,1338,1086.0,396,690,1067,419,648,0.6215,0.3785
2008,1402-Rouvraie,1876,1399,477,854.0,609,245,1022,790,232,0.2543,0.7457
2008,1403-Bellevaux,4811,2603,2208,2265.0,1118,1147,2546,1485,1061,0.4589,0.5411
2008,1404-Rte du Signal,655,483,172,318.0,237,81,337,246,91,0.2626,0.7374
2008,15-Vinet/Pontaise,6947,4259,2688,3277.0,1851,1426,3670,2408,1262,0.3869,0.6131
2008,1501-Pré-du-Marché,1841,1140,701,855.0,478,377,986,662,324,0.3808,0.6192
2008,1502-Valentin,2557,1694,863,1187.0,732,455,1370,962,408,0.3375,0.6625
2008,1503-Pontaise,2549,1425,1124,1235.0,641,594,1314,784,530,0.441,0.559
2008,16-Bossons/Blécherette,6516,3620,2896,3073.0,1591,1482,3443,2029,1414,0.4444,0.5556
2008,1601-Stade,18,11,7,10.0,6,4,8,5,3,0.3889,0.6111
2008,1602-Ancien-Stand,957,485,472,442.0,213,229,515,272,243,0.4932,0.5068
2008,1603-Bois-Mermet,64,44,20,35.0,24,11,29,20,9,0.3125,0.6875
2008,1604-Bois-Gentil,3310,1732,1578,1546.0,736,810,1764,996,768,0.4767,0.5233
2008,1605-Bossons,2148,1330,818,1031.0,604,427,1117,726,391,0.3808,0.6192
2008,1606-Blécherette,19,18,1,9.0,8,1,10,10,0,0.0526,0.9474
2008,17-Beaulieu/Grey/Boisy,5841,4666,1175,2663.0,2033,630,3178,2633,545,0.2012,0.7988
2008,1702-Bergières,2150,1721,429,1008.0,765,243,1142,956,186,0.1995,0.8005
2008,1703-Pierrefleur,3691,2945,746,1655.0,1268,387,2036,1677,359,0.2021,0.7979
2008,2-Maupas/Valency,12662,7612,5050,5923.0,3277,2646,6739,4335,2404,0.3988,0.6012
2008,201-Maupas,2595,1526,1069,1233.0,677,556,1362,849,513,0.4119,0.5881
2008,202-Av. d'Echallens,3536,1928,1608,1682.0,863,819,1854,1065,789,0.4548,0.5452
2008,203-Montétan,2149,1416,733,997.0,596,401,1152,820,332,0.3411,0.6589
2008,204-Chablière,2680,1636,1044,1261.0,709,552,1419,927,492,0.3896,0.6104
2008,205-Valency,1702,1106,596,750.0,432,318,952,674,278,0.3502,0.6498
2008,3-Sébeillon/Malley,9560,4572,4988,4713.0,2146,2567,4847,2426,2421,0.5218,0.4782
2008,301-Av. de Morges,3013,1433,1580,1530.0,699,831,1483,734,749,0.5244,0.4756
2008,302-Rue de Sébeillon,33,21,12,20.0,13,7,13,8,5,0.3636,0.6364
2008,303-Tivoli,2036,1215,821,997.0,586,411,1039,629,410,0.4032,0.5968
2008,304-Prélaz,2805,1200,1605,1378.0,540,838,1427,660,767,0.5722,0.4278
2008,305-Gare de Sébeillon,8,4,4,7.0,3,4,1,1,0,0.5,0.5
2008,306-Av. de Provence,6,4,2,3.0,1,2,3,3,0,0.3333,0.6667
2008,307-Malley,1659,695,964,778.0,304,474,881,391,490,0.5811,0.4189
2008,4-Montoie/Bourdonnette,7136,3603,3533,3488.0,1664,1824,3648,1939,1709,0.4951,0.5049
2008,401-Montoie,2992,1752,1240,1406.0,775,631,1586,977,609,0.4144,0.5856
2008,402-Vallée de la Jeunesse,77,74,3,35.0,34,1,42,40,2,0.039,0.961
2008,403-Pyramides,1345,653,692,683.0,309,374,662,344,318,0.5145,0.4855
2008,404-Prés-de-Vidy,625,293,332,342.0,151,191,283,142,141,0.5312,0.4688
2008,405-Bourget,19,10,9,12.0,7,5,7,3,4,0.4737,0.5263
2008,406-Bourdonnette,2078,821,1257,1010.0,388,622,1068,433,635,0.6049,0.3951
2008,5-Montriond/Cour,7835,5132,2703,3730.0,2298,1432,4105,2834,1271,0.345,0.655
2008,501-Marc-Dufour,2823,2079,744,1308.0,930,378,1515,1149,366,0.2635,0.7365
2008,502-Milan,4,4,0,1.0,1,0,3,3,0,0.0,1.0
2008,503-Les Cèdres,271,65,206,155.0,35,120,116,30,86,0.7601,0.2399
2008,504-Cour,2075,1325,750,999.0,595,404,1076,730,346,0.3614,0.6386
2008,505-Mont-d'Or,2657,1655,1002,1263.0,734,529,1394,921,473,0.3771,0.6229
2008,506-Bellerive,5,4,1,4.0,3,1,1,1,0,0.2,0.8
2008,6-Sous-Gare/Ouchy,10519,7096,3423,5027.0,3159,1868,5492,3937,1555,0.3254,0.6746
2008,601-Grancy,3919,2515,1404,2000.0,1184,816,1919,1331,588,0.3583,0.6417
2008,602-Harpe,4097,2986,1111,1885.0,1302,583,2212,1684,528,0.2712,0.7288
2008,603-Av. d'Ouchy,1240,893,347,542.0,366,176,698,527,171,0.2798,0.7202
2008,604-Ouchy,1263,702,561,600.0,307,293,663,395,268,0.4442,0.5558
2008,7-Montchoisi,3435,2216,1219,1560.0,934,626,1875,1282,593,0.3549,0.6451
2008,701-Montchoisi,3207,2052,1155,1465.0,868,597,1742,1184,558,0.3601,0.6399
2008,702-Elysée,228,164,64,95.0,66,29,133,98,35,0.2807,0.7193
2008,8-Florimont/Chissiez,5210,3353,1857,2407.0,1441,966,2803,1912,891,0.3564,0.6436
2008,801-Florimont,1780,1279,501,806.0,549,257,974,730,244,0.2815,0.7185
2008,802-Av. Rambert,1036,767,269,464.0,332,132,572,435,137,0.2597,0.7403
2008,803-Chissiez,2394,1307,1087,1137.0,560,577,1257,747,510,0.4541,0.5459
2008,9-Mousquines/Bellevue,2440,1611,829,1161.0,747,414,1279,864,415,0.3398,0.6602
2008,90-Zones foraines,3159,2235,924,1615.0,1126,489,1544,1109,435,0.2925,0.7075
2008,901-Mon-Repos,145,98,47,68.0,40,28,77,58,19,0.3241,0.6759
2008,9010-Les Râpes,2466,1655,811,1250.0,825,425,1216,830,386,0.3289,0.6711
2008,902-Av. Secrétan,1645,1106,539,756.0,505,251,889,601,288,0.3277,0.6723
2008,9020-Montheron,150,127,23,77.0,63,14,73,64,9,0.1533,0.8467
2008,903-Ch. de la Vuachère,650,407,243,337.0,202,135,313,205,108,0.3738,0.6262
2008,9030-Vernand,543,453,90,288.0,238,50,255,215,40,0.1657,0.8343
2008,99-Adresses inconnues,187,82,105,145.0,53,92,42,29,13,0.5615,0.4385
2008,Ville de Lausanne,130721,79981,50740,62063.0,35691,26372,68658,44290,24368,0.3882,0.6118
2009,1-Centre,11800,7111,4689,5862.0,3327,2535,5938,3784,2154,0.3974,0.6026
2009,10-Vallon/Béthusy,6350,3824,2526,2839.0,1601,1238,3511,2223,1288,0.3978,0.6022
2009,1001-Le Vallon,1347,646,701,673.0,321,352,674,325,349,0.5204,0.4796
2009,1002-Hôpitaux,318,201,117,86.0,51,35,232,150,82,0.3679,0.6321
2009,1003-Victor-Ruffy,2435,1557,878,1098.0,644,454,1337,913,424,0.3606,0.6394
2009,1004-Béthusy,2250,1420,830,982.0,585,397,1268,835,433,0.3689,0.6311
2009,101-Rue Centrale,2145,1279,866,1096.0,619,477,1049,660,389,0.4037,0.5963
2009,102-Chauderon,2055,1164,891,1066.0,574,492,989,590,399,0.4336,0.5664
2009,103-Flon,37,23,14,26.0,18,8,11,5,6,0.3784,0.6216
2009,104-Montbenon,157,102,55,75.0,47,28,82,55,27,0.3503,0.6497
2009,105-Gare/Petit-Chêne,1283,849,434,611.0,387,224,672,462,210,0.3383,0.6617
2009,106-Georgette,1168,733,435,538.0,317,221,630,416,214,0.3724,0.6276
2009,107-Avant-Poste,1541,1087,454,694.0,469,225,847,618,229,0.2946,0.7054
2009,108-Marterey,1759,954,805,870.0,432,438,889,522,367,0.4576,0.5424
2009,109-Cité,719,477,242,380.0,241,139,339,236,103,0.3366,0.6634
2009,11-Chailly/Rovéréaz,9040,6168,2872,4109.0,2692,1417,4931,3476,1455,0.3177,0.6823
2009,110-Riponne/Tunnel,936,443,493,506.0,223,283,430,220,210,0.5267,0.4733
2009,1101-Chailly,4410,2675,1735,1965.0,1124,841,2445,1551,894,0.3934,0.6066
2009,1102-Plaisante,1413,1028,385,670.0,468,202,743,560,183,0.2725,0.7275
2009,1103-Bois de Rovéréaz,95,59,36,49.0,31,18,46,28,18,0.3789,0.6211
2009,1104-Craivavers,839,685,154,401.0,326,75,438,359,79,0.1836,0.8164
2009,1105-Devin,2283,1721,562,1024.0,743,281,1259,978,281,0.2462,0.7538
2009,12-Sallaz/Vennes/Séchaud,12567,7329,5238,5971.0,3333,2638,6596,3996,2600,0.4168,0.5832
2009,1201-La Sallaz,2899,1564,1335,1315.0,669,646,1584,895,689,0.4605,0.5395
2009,1202-Vennes,1426,872,554,695.0,387,308,731,485,246,0.3885,0.6115
2009,1203-Route de Berne,1108,692,416,531.0,313,218,577,379,198,0.3755,0.6245
2009,1204-Valmont,1008,550,458,520.0,268,252,488,282,206,0.4544,0.5456
2009,1205-Grangette,1786,1132,654,838.0,520,318,948,612,336,0.3662,0.6338
2009,1206-Praz-Séchaud,2014,1114,900,961.0,538,423,1053,576,477,0.4469,0.5531
2009,1207-Ch. des Roches,357,260,97,158.0,113,45,199,147,52,0.2717,0.7283
2009,1208-Grand-Vennes,1969,1145,824,953.0,525,428,1016,620,396,0.4185,0.5815
2009,13-Sauvabelin,755,405,350,355.0,172,183,400,233,167,0.4636,0.5364
2009,1301-Sauvabelin,58,52,6,30.0,27,3,28,25,3,0.1034,0.8966
2009,1302-Pré-Fleuri,697,353,344,325.0,145,180,372,208,164,0.4935,0.5065
2009,14-Borde/Bellevaux,9565,5331,4234,4569.0,2370,2199,4996,2961,2035,0.4427,0.5573
2009,1401-Borde,2163,821,1342,1105.0,403,702,1058,418,640,0.6204,0.3796
2009,1402-Rouvraie,1866,1383,483,848.0,599,249,1018,784,234,0.2588,0.7412
2009,1403-Bellevaux,4874,2657,2217,2299.0,1143,1156,2575,1514,1061,0.4549,0.5451
2009,1404-Rte du Signal,662,470,192,317.0,225,92,345,245,100,0.29,0.71
2009,15-Vinet/Pontaise,7121,4279,2842,3388.0,1864,1524,3733,2415,1318,0.3991,0.6009
2009,1501-Pré-du-Marché,1889,1136,753,890.0,483,407,999,653,346,0.3986,0.6014
2009,1502-Valentin,2634,1712,922,1217.0,731,486,1417,981,436,0.35,0.65
2009,1503-Pontaise,2598,1431,1167,1281.0,650,631,1317,781,536,0.4492,0.5508
2009,16-Bossons/Blécherette,6707,3724,2983,3177.0,1630,1547,3530,2094,1436,0.4448,0.5552
2009,1601-Stade,10,7,3,6.0,4,2,4,3,1,0.3,0.7
2009,1602-Ancien-Stand,983,522,461,451.0,222,229,532,300,232,0.469,0.531
2009,1603-Bois-Mermet,84,47,37,56.0,28,28,28,19,9,0.4405,0.5595
2009,1604-Bois-Gentil,3428,1799,1629,1603.0,770,833,1825,1029,796,0.4752,0.5248
2009,1605-Bossons,2184,1333,851,1053.0,599,454,1131,734,397,0.3897,0.6103
2009,1606-Blécherette,18,16,2,8.0,7,1,10,9,1,0.1111,0.8889
2009,17-Beaulieu/Grey/Boisy,6072,4784,1288,2774.0,2101,673,3298,2683,615,0.2121,0.7879
2009,1701-Beaulieu,200,108,92,109.0,65,44,91,43,48,0.46,0.54
2009,1702-Bergières,2183,1740,443,1014.0,778,236,1169,962,207,0.2029,0.7971
2009,1703-Pierrefleur,3689,2936,753,1651.0,1258,393,2038,1678,360,0.2041,0.7959
2009,2-Maupas/Valency,13055,7639,5416,6190.0,3317,2873,6865,4322,2543,0.4149,0.5851
2009,201-Maupas,2686,1510,1176,1297.0,668,629,1389,842,547,0.4378,0.5622
2009,202-Av. d'Echallens,3648,1916,1732,1756.0,857,899,1892,1059,833,0.4748,0.5252
2009,203-Montétan,2239,1444,795,1064.0,615,449,1175,829,346,0.3551,0.6449
2009,204-Chablière,2723,1658,1065,1276.0,726,550,1447,932,515,0.3911,0.6089
2009,205-Valency,1759,1111,648,797.0,451,346,962,660,302,0.3684,0.6316
2009,3-Sébeillon/Malley,9810,4717,5093,4861.0,2236,2625,4949,2481,2468,0.5192,0.4808
2009,301-Av. de Morges,3089,1474,1615,1559.0,721,838,1530,753,777,0.5228,0.4772
2009,302-Rue de Sébeillon,33,20,13,21.0,13,8,12,7,5,0.3939,0.6061
2009,303-Tivoli,2129,1224,905,1061.0,592,469,1068,632,436,0.4251,0.5749
2009,304-Prélaz,2876,1247,1629,1423.0,568,855,1453,679,774,0.5664,0.4336
2009,305-Gare de Sébeillon,11,4,7,9.0,3,6,2,1,1,0.6364,0.3636
2009,306-Av. de Provence,6,4,2,3.0,1,2,3,3,0,0.3333,0.6667
2009,307-Malley,1666,744,922,785.0,338,447,881,406,475,0.5534,0.4466
2009,4-Montoie/Bourdonnette,7247,3666,3581,3566.0,1708,1858,3681,1958,1723,0.4941,0.5059
2009,401-Montoie,3058,1770,1288,1459.0,791,668,1599,979,620,0.4212,0.5788
2009,402-Vallée de la Jeunesse,78,73,5,34.0,32,2,44,41,3,0.0641,0.9359
2009,403-Pyramides,1367,672,695,689.0,315,374,678,357,321,0.5084,0.4916
2009,404-Prés-de-Vidy,639,296,343,342.0,151,191,297,145,152,0.5368,0.4632
2009,405-Bourget,22,13,9,14.0,9,5,8,4,4,0.4091,0.5909
2009,406-Bourdonnette,2083,842,1241,1028.0,410,618,1055,432,623,0.5958,0.4042
2009,5-Montriond/Cour,7897,5159,2738,3777.0,2311,1466,4120,2848,1272,0.3467,0.6533
2009,501-Marc-Dufour,2819,2094,725,1301.0,926,375,1518,1168,350,0.2572,0.7428
2009,502-Milan,5,4,1,1.0,1,0,4,3,1,0.2,0.8
2009,503-Les Cèdres,289,74,215,175.0,43,132,114,31,83,0.7439,0.2561
2009,504-Cour,2117,1337,780,1021.0,598,423,1096,739,357,0.3684,0.6316
2009,505-Mont-d'Or,2661,1645,1016,1274.0,739,535,1387,906,481,0.3818,0.6182
2009,506-Bellerive,6,5,1,5.0,4,1,1,1,0,0.1667,0.8333
2009,6-Sous-Gare/Ouchy,10494,6988,3506,4992.0,3101,1891,5502,3887,1615,0.3341,0.6659
2009,601-Grancy,3812,2449,1363,1893.0,1141,752,1919,1308,611,0.3576,0.6424
2009,602-Harpe,4127,2958,1169,1912.0,1287,625,2215,1671,544,0.2833,0.7167
2009,603-Av. d'Ouchy,1239,875,364,551.0,363,188,688,512,176,0.2938,0.7062
2009,604-Ouchy,1316,706,610,636.0,310,326,680,396,284,0.4635,0.5365
2009,7-Montchoisi,3475,2228,1247,1594.0,957,637,1881,1271,610,0.3588,0.6412
2009,701-Montchoisi,3246,2057,1189,1496.0,886,610,1750,1171,579,0.3663,0.6337
2009,702-Elysée,229,171,58,98.0,71,27,131,100,31,0.2533,0.7467
2009,8-Florimont/Chissiez,5249,3331,1918,2453.0,1466,987,2796,1865,931,0.3654,0.6346
2009,801-Florimont,1803,1272,531,811.0,555,256,992,717,275,0.2945,0.7055
2009,802-Av. Rambert,1057,779,278,484.0,344,140,573,435,138,0.263,0.737
2009,803-Chissiez,2389,1280,1109,1158.0,567,591,1231,713,518,0.4642,0.5358
2009,9-Mousquines/Bellevue,2511,1654,857,1192.0,754,438,1319,900,419,0.3413,0.6587
2009,90-Zones foraines,3361,2285,1076,1682.0,1142,540,1679,1143,536,0.3201,0.6799
2009,901-Mon-Repos,167,115,52,77.0,49,28,90,66,24,0.3114,0.6886
2009,9010-Les Râpes,2666,1691,975,1324.0,840,484,1342,851,491,0.3657,0.6343
2009,902-Av. Secrétan,1672,1129,543,773.0,514,259,899,615,284,0.3248,0.6752
2009,9020-Montheron,143,123,20,70.0,59,11,73,64,9,0.1399,0.8601
2009,903-Ch. de la Vuachère,672,410,262,342.0,191,151,330,219,111,0.3899,0.6101
2009,9030-Vernand,552,471,81,288.0,243,45,264,228,36,0.1467,0.8533
2009,99-Adresses inconnues,189,76,113,142.0,52,90,47,24,23,0.5979,0.4021
2009,Ville de Lausanne,133265,80698,52567,63493.0,36134,27359,69772,44564,25208,0.3945,0.6055
2010,1-Centre,11844,7089,4755,5894.0,3315,2579,5950,3774,2176,0.4015,0.5985
2010,10-Vallon/Béthusy,6211,3746,2465,2809.0,1591,1218,3402,2155,1247,0.3969,0.6031
2010,1001-Le Vallon,1360,614,746,704.0,319,385,656,295,361,0.5485,0.4515
2010,1002-Hôpitaux,274,189,85,74.0,49,25,200,140,60,0.3102,0.6898
2010,1003-Victor-Ruffy,2361,1520,841,1067.0,638,429,1294,882,412,0.3562,0.6438
2010,1004-Béthusy,2216,1423,793,964.0,585,379,1252,838,414,0.3579,0.6421
2010,101-Rue Centrale,2170,1274,896,1110.0,618,492,1060,656,404,0.4129,0.5871
2010,102-Chauderon,2090,1146,944,1111.0,570,541,979,576,403,0.4517,0.5483
2010,103-Flon,36,24,12,25.0,18,7,11,6,5,0.3333,0.6667
2010,104-Montbenon,153,98,55,72.0,46,26,81,52,29,0.3595,0.6405
2010,105-Gare/Petit-Chêne,1284,841,443,630.0,389,241,654,452,202,0.345,0.655
2010,106-Georgette,1144,745,399,530.0,327,203,614,418,196,0.3488,0.6512
2010,107-Avant-Poste,1576,1121,455,708.0,481,227,868,640,228,0.2887,0.7113
2010,108-Marterey,1759,945,814,860.0,423,437,899,522,377,0.4628,0.5372
2010,109-Cité,686,463,223,359.0,232,127,327,231,96,0.3251,0.6749
2010,11-Chailly/Rovéréaz,9056,6076,2980,4165.0,2674,1491,4891,3402,1489,0.3291,0.6709
2010,110-Riponne/Tunnel,946,432,514,489.0,211,278,457,221,236,0.5433,0.4567
2010,1101-Chailly,4441,2637,1804,2020.0,1132,888,2421,1505,916,0.4062,0.5938
2010,1102-Plaisante,1418,1002,416,686.0,465,221,732,537,195,0.2934,0.7066
2010,1103-Bois de Rovéréaz,87,51,36,43.0,25,18,44,26,18,0.4138,0.5862
2010,1104-Craivavers,806,657,149,387.0,313,74,419,344,75,0.1849,0.8151
2010,1105-Devin,2304,1729,575,1029.0,739,290,1275,990,285,0.2496,0.7504
2010,12-Sallaz/Vennes/Séchaud,12819,7361,5458,6080.0,3335,2745,6739,4026,2713,0.4258,0.5742
2010,1201-La Sallaz,3097,1686,1411,1425.0,722,703,1672,964,708,0.4556,0.5444
2010,1202-Vennes,1433,888,545,697.0,401,296,736,487,249,0.3803,0.6197
2010,1203-Route de Berne,1117,683,434,534.0,305,229,583,378,205,0.3885,0.6115
2010,1204-Valmont,1009,518,491,517.0,253,264,492,265,227,0.4866,0.5134
2010,1205-Grangette,1799,1117,682,833.0,508,325,966,609,357,0.3791,0.6209
2010,1206-Praz-Séchaud,2038,1092,946,971.0,526,445,1067,566,501,0.4642,0.5358
2010,1207-Ch. des Roches,354,253,101,162.0,116,46,192,137,55,0.2853,0.7147
2010,1208-Grand-Vennes,1972,1124,848,941.0,504,437,1031,620,411,0.43,0.57
2010,13-Sauvabelin,729,379,350,348.0,173,175,381,206,175,0.4801,0.5199
